index,gender,occupation,educational_qualification,income,installment,arrears,deposit,shopping_frequency,average_cost,ages,number_of_browsing,number_of_raise,passive_income
12738,0,0,4,28116,0,0,34399,3,35781,38,3,0,7592
12739,0,1,4,66594,24,0,30000,10,46834,41,9,0,9379
12740,0,1,4,66754,9,0,30000,6,17942,27,7,0,755
12741,1,1,5,40658,48,0,40300,2,42794,20,10,0,49
12742,0,1,3,51858,0,0,30000,4,22977,36,1,0,636
12743,1,1,4,28000,3,0,40379,2,3000,25,2,0,11402
12744,0,0,4,28000,24,0,144619,3,42991,21,2,0,14992
12745,0,1,4,126100,0,1,30000,9,3000,25,8,2,4042
12746,1,0,3,106516,6,0,201870,3,57920,29,6,0,5175
12747,0,1,4,159896,3,2,152820,10,92654,34,2,1,5665
12748,1,1,3,80918,6,0,206656,7,27079,22,1,1,4898
12749,0,1,5,28000,0,0,157479,5,4944,33,8,1,7884
12750,1,1,4,28865,0,0,66835,2,3000,40,5,1,739
12751,1,1,4,58027,9,0,59318,2,7210,27,9,0,478
12752,1,1,1,45804,0,0,30000,0,3000,28,10,0,3498
12753,0,0,2,79722,48,0,61101,3,3000,27,9,1,16308
12754,1,1,2,28000,9,0,30000,9,25131,32,2,1,1435
12755,0,1,1,101981,3,0,215286,6,43603,44,6,0,16398
12756,0,1,4,82248,3,0,70388,9,13165,22,6,0,2740
12757,0,1,4,28000,18,0,55351,10,20021,30,4,0,5682
12758,0,1,3,41761,0,0,97857,0,3000,20,1,3,1199
12759,0,0,4,28000,18,0,47909,9,4402,35,5,2,350
12760,1,1,4,28000,0,0,61905,10,37203,21,9,0,6022
12761,0,1,4,47334,12,0,30000,8,3000,40,3,2,40000
12762,0,1,3,28000,0,0,73550,4,22258,26,9,0,5856
12763,0,1,4,28000,48,0,136621,2,7575,24,4,0,2487
12764,1,1,1,132778,6,0,95932,3,30537,35,1,0,15828
12765,0,1,1,106337,0,0,33241,3,36737,39,2,0,3546
12766,0,1,5,41412,3,1,67429,0,57765,31,6,0,4880
12767,1,1,3,36864,6,0,99690,0,65187,36,8,1,10258
12768,1,0,4,69711,18,1,77902,9,33223,38,10,0,25257
12769,1,1,2,123661,3,0,87021,6,28084,22,1,1,92
12770,0,1,4,34122,3,0,112928,4,3000,20,2,0,2695
12771,1,1,4,197537,0,0,30000,0,42841,35,4,1,11137
12772,0,1,4,93613,0,0,73988,1,38463,27,7,0,2123
12773,1,0,3,28000,0,0,141176,6,21044,33,6,1,243
12774,1,1,2,102666,36,1,30000,5,33298,35,3,2,2929
12775,0,1,4,54887,48,0,33058,10,27406,33,2,0,1773
12776,0,0,4,87546,3,0,157217,6,46781,45,4,1,6335
12777,1,1,3,153502,3,0,48783,0,30740,32,9,1,1775
12778,1,1,1,104980,48,0,76735,0,23618,42,8,1,26074
12779,0,1,5,28000,6,0,116072,7,65387,30,9,0,8115
12780,1,1,1,60222,3,0,129837,10,3000,41,2,0,609
12781,0,1,1,29560,6,0,153063,7,40889,32,3,0,7847
12782,0,1,4,112863,6,0,30000,6,24953,36,10,2,5657
12783,1,1,5,45712,0,0,82977,2,22310,21,7,1,18277
12784,0,1,4,28162,6,0,112330,3,3000,24,10,1,18086
12785,0,1,3,28000,6,0,30000,10,3000,33,5,0,6982
12786,0,1,4,78246,48,0,156501,10,3000,33,7,1,12358
12787,0,1,2,73619,24,0,38314,0,63839,39,7,0,18430
12788,1,0,1,78587,3,0,30000,0,31675,32,5,3,3270
12789,0,1,4,73198,18,0,113848,0,3000,25,1,2,3545
12790,0,0,1,28000,18,0,48646,4,3000,43,2,1,633
12791,1,1,4,28000,24,0,70589,0,44978,36,2,0,8973
12792,0,1,4,28000,48,0,83418,10,17482,38,6,0,669
12793,0,1,4,50747,3,0,32048,3,3000,21,1,1,6007
12794,0,1,3,132158,0,1,83382,2,44232,28,6,0,2024
12795,0,0,2,138788,9,0,103421,3,48117,21,8,0,5542
12796,1,1,4,108023,24,0,114286,0,75795,38,6,2,2438
12797,1,1,5,111367,9,0,167950,10,10339,38,3,1,15662
12798,1,0,3,67820,6,0,30000,5,3000,39,10,1,9736
12799,1,1,4,82076,0,1,147155,0,24735,28,2,0,6282
12800,1,0,5,33411,3,0,30000,4,59743,38,3,0,14096
12801,0,1,5,89547,12,0,79155,8,3000,28,3,0,4074
12802,1,1,5,58570,6,1,91328,2,26515,30,3,0,6748
12803,0,1,4,28000,18,0,30000,5,35523,41,2,0,10996
12804,0,1,2,68462,24,1,118067,4,25102,22,3,1,794
12805,0,1,4,28000,0,0,83870,10,3677,28,5,2,12937
12806,0,0,3,28000,12,0,30000,6,40330,31,3,2,16818
12807,0,1,4,56019,6,0,147010,7,3000,26,7,0,2131
12808,1,1,4,28000,0,0,30000,7,3000,22,6,1,7100
12809,1,1,4,42804,9,0,91794,3,39207,46,10,0,6950
12810,0,1,4,48700,3,0,107098,0,31527,34,4,1,1738
12811,1,0,2,28000,12,0,63617,6,40692,25,9,1,5756
12812,0,0,4,31671,0,1,81426,7,16319,40,7,2,335
12813,1,1,3,56904,0,0,98417,3,49336,22,7,1,9105
12814,0,1,4,98392,3,0,105058,1,57390,20,7,1,1504
12815,0,0,4,84768,24,0,30000,5,3000,33,9,1,17550
12816,1,1,3,28000,0,0,81606,5,32319,29,6,0,2058
12817,1,1,4,28000,24,0,135080,10,4333,36,5,0,203
12818,0,0,4,44382,24,0,104538,5,47913,29,10,1,11097
12819,1,1,5,28000,0,0,30000,0,3000,27,2,0,1321
12820,0,0,5,28000,3,0,54831,5,69633,29,7,1,2590
12821,0,1,5,117432,9,0,30000,4,36727,26,4,1,640
12822,1,0,4,70110,24,0,30000,7,13768,25,2,1,224
12823,0,0,2,28000,36,0,30000,4,3000,20,5,1,220
12824,1,1,4,54690,0,0,43065,3,37494,25,3,0,9428
12825,1,1,3,107392,6,0,42926,5,27828,36,2,0,6072
12826,1,1,2,71270,3,0,31327,6,3000,32,7,1,7002
12827,1,1,4,28000,24,0,108488,6,3000,36,6,1,6537
12828,1,0,3,70494,24,0,30000,4,27412,32,5,0,921
12829,0,0,4,113972,24,0,67021,4,7161,38,9,0,5372
12830,0,1,4,70381,3,2,30000,6,65734,20,1,1,6700
12831,0,1,3,28000,6,0,30000,8,84325,24,2,0,17164
12832,0,1,4,28000,9,0,30000,7,3000,29,5,0,6226
12833,1,1,4,40178,36,0,30000,0,47607,37,5,0,285
12834,0,0,2,29613,6,0,68267,10,3000,44,7,0,5733
12835,0,0,3,33840,6,0,30000,2,3000,25,8,0,1220
12836,0,0,4,101419,3,0,69652,7,3000,23,4,0,5833
12837,0,1,4,76059,3,0,154197,7,95137,46,10,1,679
12838,1,1,4,51163,6,0,30000,5,42927,25,1,0,5341
12839,1,1,3,28000,3,0,153454,4,27850,36,7,1,15078
12840,1,1,2,113411,0,0,181780,7,81872,26,2,1,657
12841,0,1,4,28000,0,1,62614,7,3000,23,4,0,2390
12842,0,1,4,149868,6,0,68222,5,30003,35,5,0,432
12843,1,0,2,49349,24,1,131803,2,27472,44,7,1,11
12844,1,0,5,28000,0,0,33065,2,27813,23,7,0,17233
12845,1,0,3,165941,0,1,107648,6,69801,39,6,0,6239
12846,0,1,4,79125,36,0,30000,1,13377,36,8,0,6119
12847,1,0,4,28000,36,0,109543,4,15430,40,5,0,11697
12848,0,0,3,69682,36,0,60578,9,88832,33,8,1,7567
12849,1,1,4,28000,0,1,46289,10,28908,34,9,1,30380
12850,1,1,3,200000,0,0,30000,3,59309,35,2,2,17952
12851,1,1,5,28000,9,0,112456,10,52759,32,7,0,1023
12852,0,1,2,52007,18,0,46569,1,19826,35,7,1,14007
12853,1,0,2,34426,18,0,74017,6,3000,42,3,0,7077
12854,0,1,2,67244,3,1,120735,10,3000,42,6,1,15124
12855,1,1,3,54553,0,0,150365,4,58246,41,9,0,3553
12856,1,1,4,28000,36,0,145873,3,3000,33,8,0,16454
12857,0,1,5,28000,3,0,36836,10,22998,28,2,0,27480
12858,1,1,4,39185,0,0,30000,0,41501,38,6,1,3488
12859,1,0,4,28000,18,0,30000,2,34344,28,2,2,1460
12860,0,0,5,28000,3,0,61937,3,26359,25,2,3,5413
12861,1,1,4,64861,3,0,127033,4,29822,28,7,0,6311
12862,1,1,2,28000,12,1,30000,0,3000,40,8,4,13348
12863,0,0,1,90585,0,0,73124,10,82815,41,2,1,651
12864,1,1,1,39403,6,0,30000,9,27977,31,6,0,2985
12865,0,1,4,28000,0,2,49547,10,3000,26,7,0,2516
12866,1,1,3,52669,3,0,30000,0,53966,28,1,0,7952
12867,0,1,4,52524,6,1,88437,6,30133,25,10,1,2151
12868,1,1,4,28000,9,0,54119,2,75797,38,8,0,1731
12869,0,1,4,28000,24,0,30000,1,9937,25,2,0,5682
12870,0,1,4,45234,36,0,30000,4,27575,20,9,1,346
12871,1,1,3,65008,24,0,170552,9,8980,27,6,0,2289
12872,0,0,4,100470,48,0,164490,5,81272,34,1,0,10280
12873,0,0,5,42679,9,0,188797,5,45044,33,3,2,10720
12874,1,1,4,28000,0,0,111310,8,46150,33,3,0,5529
12875,1,1,3,61873,3,0,84762,4,3000,22,2,1,10580
12876,0,1,5,98225,0,0,30000,8,3000,40,3,1,575
12877,0,0,4,28000,24,0,106793,5,3485,34,4,0,18544
12878,0,1,3,28000,0,0,152297,7,71101,40,10,2,11362
12879,0,1,4,99643,12,0,104973,0,3000,35,4,0,6428
12880,0,1,1,91772,12,0,30000,5,4106,24,10,2,6543
12881,1,1,4,28000,12,0,30000,8,53921,32,7,0,1305
12882,1,1,3,34416,0,0,91760,8,18151,20,2,1,5232
12883,0,0,4,62451,18,0,30000,0,16744,42,6,0,24423
12884,1,1,4,101192,3,0,30000,2,39595,32,3,2,772
12885,1,1,4,28000,24,0,69392,9,56781,28,2,0,5860
12886,1,1,1,109267,36,0,30000,6,30395,32,4,1,8769
12887,1,1,5,28000,0,0,99996,4,63982,26,9,1,3685
12888,0,1,4,68971,24,1,30000,6,31613,23,9,1,747
12889,1,1,4,88685,3,2,105673,0,41700,20,7,2,3493
12890,0,1,4,28000,0,0,96691,0,21649,27,2,0,26985
12891,0,0,1,28000,3,0,137851,9,3000,32,8,1,2909
12892,0,0,2,35661,9,1,188151,5,3000,34,9,0,3609
12893,0,1,4,40767,3,0,30000,6,42624,37,8,1,3642
12894,0,0,4,78636,9,0,30000,3,4592,33,10,0,3480
12895,0,1,3,72475,3,0,44955,9,37344,28,1,1,4977
12896,1,1,3,60675,9,0,172801,5,19494,24,7,1,7655
12897,0,1,4,50404,9,0,30000,2,3000,26,9,0,10880
12898,1,1,4,60541,36,0,155083,3,29433,39,1,1,12120
12899,0,0,4,28000,0,0,61020,5,3000,22,1,0,7634
12900,0,1,5,33256,6,0,85126,7,71037,21,8,0,2985
12901,1,0,5,59858,3,0,76526,5,14877,36,2,0,8666
12902,1,1,3,28000,9,0,60449,2,74250,32,2,0,4195
12903,1,1,4,104162,3,0,54558,6,29998,32,3,1,1158
12904,0,1,4,65815,3,0,30000,5,100000,34,2,0,31
12905,0,1,2,28000,3,0,178786,6,3000,36,6,1,482
12906,1,1,4,28000,24,0,30000,8,26893,31,10,0,33947
12907,0,1,4,137388,12,0,67091,2,3000,38,3,0,22796
12908,1,1,4,28000,0,0,112886,3,5820,30,1,1,9489
12909,0,1,4,28000,9,0,78704,0,3000,25,9,0,10254
12910,0,0,4,48898,9,1,117603,6,9313,35,2,0,16967
12911,1,0,4,28000,0,0,146730,3,31003,39,2,0,207
12912,1,1,3,41513,9,0,121452,6,26134,20,6,0,17924
12913,1,0,5,99052,36,0,42699,7,39830,27,1,2,319
12914,0,1,3,28000,3,0,138158,7,27214,25,9,2,14829
12915,0,1,4,100620,0,0,30000,2,3000,31,2,0,445
12916,0,1,1,28000,3,0,78039,0,87986,31,3,0,2403
12917,0,0,4,115094,12,0,76794,8,3000,30,5,0,4045
12918,0,1,4,129673,12,0,64226,0,35026,26,3,0,1409
12919,1,0,4,28000,6,0,109906,8,14818,40,4,1,985
12920,1,1,2,28000,0,0,30000,2,12821,36,5,0,828
12921,1,1,2,85972,3,0,139337,8,3000,42,7,0,3604
12922,0,1,4,40772,0,0,30000,2,28647,20,2,1,20043
12923,1,1,4,28000,12,0,112186,8,3000,35,1,1,9218
12924,0,1,4,69077,48,1,203078,3,61655,20,1,0,3520
12925,0,0,4,28000,0,1,30000,3,22858,33,10,0,580
12926,1,1,3,73438,6,0,85316,7,3000,44,9,0,8982
12927,0,1,3,35434,0,0,115360,0,14101,34,7,1,3903
12928,0,1,3,28000,0,0,108613,3,69158,25,3,1,23021
12929,0,1,4,51402,0,0,30000,5,39996,32,8,2,4540
12930,1,0,3,36397,0,0,81950,5,7772,39,1,0,6017
12931,0,1,4,101263,24,0,30000,0,11341,24,3,1,3347
12932,1,1,3,44408,3,0,207911,4,47009,33,7,0,4785
12933,0,1,3,133602,3,2,30000,10,90473,35,9,1,3646
12934,0,1,5,118748,24,0,40933,9,27223,41,5,1,2601
12935,1,1,2,98838,6,0,102326,0,48058,21,4,0,677
12936,1,1,4,72648,9,0,77488,0,100000,28,10,0,5983
12937,0,1,3,59482,9,0,134147,8,9684,31,2,1,2809
12938,0,1,5,48334,3,0,30000,7,10799,44,1,1,7824
12939,1,0,4,28000,12,0,220459,2,34255,30,6,0,33002
12940,1,1,2,31682,24,0,73868,5,32871,45,9,0,16835
12941,1,1,2,28000,3,0,30000,0,48821,36,2,0,2807
12942,1,1,3,28000,3,0,45273,3,95913,37,4,1,40000
12943,1,1,4,62225,24,0,98967,10,86016,37,9,1,1963
12944,1,1,3,85264,24,1,77924,0,38254,34,1,1,17945
12945,1,1,4,75644,0,0,65415,0,56988,28,1,0,6758
12946,1,1,4,28000,0,0,100307,5,7428,24,4,1,18359
12947,0,1,1,28000,6,0,180857,6,29636,25,8,0,5659
12948,1,1,5,28000,9,1,160781,3,41454,21,2,0,3069
12949,0,1,3,64943,6,0,36938,8,29740,24,2,0,1565
12950,0,1,4,28000,9,0,63402,5,3000,36,10,0,675
12951,0,0,4,85602,0,0,36587,0,12922,36,3,0,6417
12952,0,0,4,28000,9,0,117772,6,7230,43,6,0,2819
12953,1,1,3,28000,3,2,153358,4,81542,20,6,0,11270
12954,1,1,4,38826,0,0,30000,10,50007,35,7,0,9254
12955,1,1,4,32100,3,1,170872,5,39528,27,6,1,4929
12956,0,1,4,82497,9,0,80944,7,64852,26,7,1,10947
12957,1,1,1,28000,3,0,161131,4,8113,44,4,0,30135
12958,1,1,4,147628,9,0,60995,9,3000,40,10,0,10588
12959,0,0,3,28000,9,2,65980,0,87414,20,1,1,6404
12960,1,1,5,28000,0,2,34498,6,3000,29,7,0,18563
12961,0,1,2,116496,12,1,30000,5,24472,33,8,0,8083
12962,1,1,4,29665,9,0,96759,3,36520,43,10,0,7509
12963,0,1,4,104067,18,0,62286,0,36868,29,6,1,3681
12964,1,1,1,31059,36,0,121095,5,26462,28,9,0,5796
12965,1,1,3,48011,0,1,125477,10,14691,26,7,3,3012
12966,0,1,4,88129,6,0,88523,8,3000,31,8,2,7708
12967,1,1,3,28000,24,0,30000,3,16208,35,3,2,7581
12968,0,0,4,91534,6,0,111488,4,71102,32,5,1,9625
12969,0,1,4,43619,36,2,202364,5,18591,21,3,1,1485
12970,1,1,4,28000,36,0,30000,10,17936,43,5,1,7827
12971,1,0,1,84917,3,0,33851,8,22238,36,2,0,5234
12972,1,1,4,55326,0,0,30000,2,55747,27,2,1,7126
12973,1,1,4,62888,0,0,51455,8,3000,28,10,1,3428
12974,0,0,4,28000,9,0,30000,6,65184,42,2,1,4411
12975,0,1,5,102260,18,0,82746,0,3000,37,1,1,675
12976,0,1,4,78734,3,1,141113,6,73805,39,3,1,3231
12977,1,1,4,28000,24,0,40646,8,42783,27,3,2,7596
12978,1,1,4,28000,48,0,30000,5,40391,39,4,0,4260
12979,1,1,4,28000,12,1,168334,6,85873,33,3,3,1574
12980,0,0,4,76187,0,0,56686,7,32969,28,3,0,8444
12981,0,0,3,28000,0,0,30000,3,54322,41,4,1,1889
12982,0,0,4,42813,12,0,94071,1,26893,40,9,0,213
12983,1,0,5,125214,3,0,30000,4,30038,43,4,0,14495
12984,1,1,4,48745,3,0,30000,10,9694,32,2,1,11436
12985,0,0,3,28000,0,0,78221,5,81984,35,9,0,4009
12986,1,1,4,65804,6,0,30000,10,17640,41,4,0,3741
12987,0,1,1,116998,0,0,188956,2,15173,42,7,0,6983
12988,0,1,4,156255,3,0,121946,10,11454,33,8,2,7694
12989,0,1,4,28000,0,0,95130,1,24790,23,2,1,6343
12990,0,1,4,59077,0,0,101195,3,25071,38,2,0,530
12991,1,1,5,28000,24,0,147684,4,27519,33,7,0,11530
12992,0,1,4,28000,36,0,119832,4,3440,24,6,1,402
12993,1,0,4,28000,0,0,112239,1,60845,40,3,1,648
12994,0,0,2,36769,24,0,41224,3,3000,25,3,0,6626
12995,0,1,4,28000,3,0,30000,8,42362,39,6,0,987
12996,1,0,2,87128,0,0,30000,0,49982,35,6,1,5604
12997,0,1,3,28000,0,0,56716,7,55195,35,1,0,3848
12998,1,1,2,63899,9,0,30000,4,3000,46,9,0,12433
12999,1,1,1,64990,48,0,81357,3,3000,32,2,0,6739
13000,1,1,4,28000,9,0,149489,8,13158,21,3,0,9268
13001,1,0,4,79033,24,0,32552,3,53298,37,6,2,1213
13002,0,0,2,31002,24,1,94106,7,56337,38,9,1,5428
13003,0,1,2,28000,24,0,86248,5,3000,31,3,2,1172
13004,1,1,3,28000,0,0,65758,5,4810,33,5,1,7146
13005,0,1,3,28000,18,0,81586,5,23936,27,8,0,10010
13006,0,1,3,28000,0,0,30000,6,30118,31,4,0,11171
13007,0,1,4,42250,18,0,101089,6,17945,36,6,0,25749
13008,0,1,4,28000,0,0,102691,5,4916,40,9,0,11191
13009,0,1,3,73374,3,0,97650,0,12207,31,5,3,3573
13010,1,1,2,28000,24,0,152530,7,39360,39,3,2,1711
13011,0,1,3,105083,36,0,134730,9,10394,21,5,1,18735
13012,1,1,4,28000,3,0,30000,10,3000,36,7,0,1385
13013,1,1,3,28000,3,0,35602,10,8668,32,10,0,6645
13014,1,0,4,28000,3,0,61562,10,7960,33,3,1,974
13015,1,1,4,28000,6,0,30000,10,46066,34,5,2,5493
13016,1,1,4,28000,0,1,30000,4,16168,27,7,0,15469
13017,1,0,4,28000,0,0,51646,8,8116,26,10,0,10957
13018,1,0,3,84397,0,0,58671,9,3000,26,5,2,2992
13019,1,1,4,28000,0,0,30000,1,61388,44,6,2,993
13020,1,1,4,69619,9,0,30000,7,32042,30,3,0,3948
13021,0,0,4,36327,36,0,43921,9,63762,38,2,1,7847
13022,0,1,4,170101,18,0,132615,1,34466,31,7,1,14891
13023,1,1,4,28000,0,0,30000,0,3000,43,6,0,1464
13024,1,1,3,41568,48,1,30000,0,26520,37,9,2,7066
13025,1,1,1,53064,3,1,113352,6,3000,27,9,1,858
13026,1,0,1,28000,0,0,37759,2,33272,40,8,1,15741
13027,1,0,2,28000,24,0,30000,0,3000,40,9,1,764
13028,0,1,2,49510,18,1,30000,9,30465,33,5,0,761
13029,0,1,4,69657,0,0,87948,1,13471,28,7,0,3238
13030,0,0,2,28000,3,0,30000,0,10641,30,3,1,1655
13031,0,1,5,97386,0,0,105410,6,3000,40,6,0,11674
13032,0,1,1,28000,0,0,30000,7,43349,34,4,1,819
13033,0,1,5,59349,48,0,98868,0,22315,37,7,1,1793
13034,0,1,3,28000,0,0,30000,4,33890,20,8,0,9880
13035,0,1,4,104206,3,0,72297,3,44773,32,2,0,14632
13036,0,0,4,54397,0,0,30000,9,36511,23,1,1,15934
13037,0,0,5,28000,3,0,154506,4,49300,30,6,1,3432
13038,0,1,3,69597,18,0,49897,2,19003,36,7,2,1310
13039,0,1,4,28000,6,1,30000,4,59958,21,2,1,16857
13040,0,1,1,133777,0,0,30000,6,13760,23,1,0,10688
13041,0,1,2,59282,3,0,30000,4,26706,39,1,1,4172
13042,0,1,5,81823,24,0,30000,5,54602,24,8,0,1699
13043,0,0,4,28000,0,0,149203,3,3200,38,5,0,214
13044,0,0,3,47370,0,0,62857,0,39884,22,7,0,3520
13045,1,1,4,87239,9,0,35975,7,93242,26,6,0,1684
13046,1,0,1,28000,36,0,168763,0,60750,42,6,0,4833
13047,1,1,3,54745,36,0,30000,8,13581,39,2,0,17516
13048,1,0,3,29930,3,0,30000,4,55878,24,3,0,6093
13049,1,1,4,150253,24,0,92773,7,74810,44,10,0,3917
13050,1,1,1,28000,36,0,161990,1,33916,37,2,1,911
13051,0,1,2,37330,12,0,147023,7,4277,37,5,0,894
13052,0,1,4,28000,3,0,69282,5,7700,27,2,0,5587
13053,1,1,4,166703,3,0,30000,0,18156,25,5,0,4744
13054,0,1,4,100550,6,0,169049,0,3000,45,10,0,14465
13055,1,1,5,102691,48,0,103413,4,29617,33,1,1,17631
13056,1,1,3,28000,24,1,121432,9,30716,25,8,1,3029
13057,1,1,4,178542,6,1,32746,8,18153,21,1,1,15519
13058,0,0,4,107887,12,0,41901,7,56559,33,9,0,1093
13059,1,1,4,30467,9,2,59695,2,3000,39,3,1,4702
13060,1,1,4,69821,0,0,61106,2,41611,25,1,0,1315
13061,1,1,4,100890,24,0,91755,10,3000,24,8,0,2347
13062,0,1,5,79000,6,0,72768,7,5068,28,1,0,16513
13063,0,1,4,28000,6,0,148715,4,3175,41,7,0,16559
13064,0,0,3,28000,0,0,145812,3,11187,20,10,0,9306
13065,1,0,4,28000,0,0,64592,4,3000,23,3,1,440
13066,0,1,4,28000,48,0,152386,7,21549,39,4,1,15925
13067,1,1,4,28000,48,0,53500,8,27461,39,7,2,22071
13068,1,1,2,95312,9,0,52706,2,44014,28,8,1,12446
13069,1,1,4,124893,48,0,68582,5,3172,32,6,1,8
13070,0,1,3,28000,24,0,63911,9,31009,31,10,1,2416
13071,0,1,3,93784,9,0,30000,1,20364,29,9,0,22621
13072,1,1,3,82988,0,0,30000,2,43579,32,2,1,8677
13073,0,1,4,33613,6,0,285157,2,62975,44,10,0,40000
13074,1,1,2,58771,6,0,69568,4,21855,38,6,1,630
13075,0,0,3,35277,0,0,30000,0,11937,44,9,0,2718
13076,0,1,2,31534,6,2,56617,10,14384,34,7,1,6374
13077,0,1,4,47014,24,0,40805,10,3000,28,5,0,3403
13078,0,1,1,33137,12,1,30000,9,27679,33,1,0,12368
13079,1,1,4,43567,36,0,161383,0,22953,32,9,0,12664
13080,1,1,4,163144,9,0,133948,4,33269,38,2,1,1795
13081,1,1,4,169119,18,0,64415,7,19971,27,10,0,5349
13082,0,1,4,28000,3,0,43415,10,3000,23,2,1,6210
13083,1,1,4,60134,0,0,169028,8,58041,23,1,0,3053
13084,0,0,4,28000,9,0,69082,5,3000,28,10,0,40000
13085,1,1,1,28000,36,1,74750,1,3999,22,6,2,366
13086,0,1,4,54071,0,1,32233,10,40144,20,4,0,13130
13087,1,1,4,28000,36,0,87854,10,4900,30,6,1,5503
13088,1,1,4,93357,3,0,106798,1,21889,28,9,0,8888
13089,1,1,4,149466,6,0,30000,5,9646,33,10,0,677
13090,0,1,4,48307,0,0,147125,4,52997,40,10,1,965
13091,0,1,4,98325,9,0,206752,9,24327,37,8,0,10333
13092,1,1,4,28000,0,1,30000,0,10826,24,6,0,19167
13093,1,1,3,28000,0,0,146464,4,6440,33,8,1,4981
13094,0,1,3,66692,0,2,100114,2,26825,43,1,0,1633
13095,1,0,3,151844,0,0,30000,10,45374,41,3,2,4884
13096,0,0,4,68619,9,0,105867,3,3000,26,9,1,2498
13097,0,0,4,76573,24,0,117226,2,20458,34,10,1,12685
13098,1,0,4,28000,0,0,30000,1,3000,45,3,0,6487
13099,0,0,4,28000,24,0,87788,0,37428,30,2,1,222
13100,0,1,3,56162,9,0,30806,9,39609,28,9,1,20385
13101,1,1,4,72854,0,0,153685,10,3000,48,2,1,9673
13102,1,1,4,59382,9,0,98373,9,19010,30,1,0,5467
13103,0,1,4,110028,9,0,30000,6,19937,36,3,0,19176
13104,0,1,4,79044,0,1,71182,7,59727,41,6,1,2808
13105,1,1,5,28000,48,0,49594,9,35963,30,7,0,15952
13106,0,1,4,28000,3,0,122669,7,70447,21,1,1,89
13107,1,1,4,52163,3,0,69238,10,44566,24,2,1,9051
13108,0,1,2,28000,6,0,30000,0,26355,34,2,0,11221
13109,1,0,3,133620,0,0,30000,9,58260,25,1,0,707
13110,0,1,5,28000,18,0,95705,6,44706,36,3,1,12667
13111,1,0,4,28000,18,0,60606,4,9123,38,7,1,6527
13112,1,0,4,28000,18,0,30000,6,22315,38,2,1,18674
13113,1,1,4,118202,48,0,114742,3,52634,27,9,0,2029
13114,1,1,4,28000,0,0,30000,4,31256,27,1,0,9295
13115,0,0,4,83890,6,0,106008,2,3000,26,9,1,1528
13116,0,1,4,28000,48,0,155298,4,3000,21,9,1,2502
13117,0,0,5,135091,0,0,30000,8,100000,35,10,0,4479
13118,1,1,4,35098,24,0,30000,2,4880,40,1,0,8230
13119,1,0,3,37335,24,0,123108,2,26922,35,8,0,11289
13120,0,0,4,28000,9,0,136156,7,28886,24,8,0,619
13121,1,1,5,28000,0,0,87245,7,72093,41,2,2,8878
13122,0,1,4,95540,12,0,138901,0,3000,38,3,1,4493
13123,1,0,4,28000,12,0,150377,0,57063,35,9,0,2346
13124,0,1,4,28000,0,0,113730,3,41612,34,3,0,11757
13125,0,0,4,148637,0,0,187225,5,3000,22,7,1,13580
13126,0,1,1,28000,9,1,181027,4,3000,32,2,1,6658
13127,0,1,4,129829,6,0,102097,6,11352,40,2,2,25394
13128,1,0,1,78660,0,0,30342,0,39811,36,3,0,5469
13129,1,1,3,64044,0,0,175568,8,44542,27,8,1,24290
13130,0,0,5,87090,12,0,88745,8,48290,40,8,0,9645
13131,1,0,4,121467,3,0,227606,5,31026,36,8,1,11106
13132,0,1,4,148008,0,0,75829,7,14305,32,2,3,5607
13133,0,1,3,28000,6,0,47981,6,39279,39,2,0,637
13134,0,1,4,98726,3,0,80691,3,59898,33,7,0,11175
13135,1,1,4,39998,0,0,75395,10,19564,30,2,0,1134
13136,1,1,4,74447,3,1,69974,10,55781,37,9,1,8191
13137,1,1,4,53723,18,1,38191,0,9461,26,3,0,867
13138,0,0,4,28000,36,0,53492,8,28341,27,7,0,62
13139,1,1,4,79600,18,0,101291,4,3000,33,5,1,15418
13140,1,1,4,28000,12,0,60522,0,37606,37,7,0,3821
13141,1,1,2,41830,3,0,74567,8,58577,39,5,1,4296
13142,1,0,1,28000,0,0,163876,8,3000,33,3,1,10492
13143,1,1,5,93858,0,0,103174,4,13955,25,9,2,6070
13144,1,1,3,75002,48,0,162151,4,3000,32,3,0,14918
13145,0,1,4,28000,3,0,44496,3,32689,24,2,0,12062
13146,1,1,4,40752,6,1,30000,7,49211,35,3,1,12738
13147,1,1,4,72034,0,0,83655,4,3000,31,2,0,8775
13148,1,1,4,28000,3,0,30000,10,92684,35,10,1,8472
13149,1,1,3,28000,3,0,30000,3,65008,25,4,0,22422
13150,0,1,3,28000,24,0,30000,2,52939,46,2,0,5614
13151,1,1,5,62945,36,0,30000,5,3000,23,8,0,20773
13152,0,1,3,36395,3,0,30000,7,3000,34,4,3,8260
13153,0,1,1,125279,3,1,80770,4,3000,37,1,1,4351
13154,0,1,1,158287,3,1,83526,3,25511,36,2,0,1275
13155,0,1,4,118009,3,1,30000,8,3000,34,5,0,22295
13156,1,0,4,103158,3,0,30000,3,64330,37,10,2,3312
13157,0,1,1,28000,3,0,148333,0,30992,35,5,1,12961
13158,0,1,4,32448,0,0,135991,5,4366,34,7,0,5195
13159,1,1,4,54974,6,1,135729,7,3000,25,6,1,3640
13160,1,1,1,28000,0,0,125010,0,14835,46,10,1,1463
13161,1,0,5,52843,6,0,169141,0,3000,34,7,0,8242
